,MAC,Imag,Real
195,11.52435370575221,0.009551075605377726,1.4
196,11.991455752212389,0.009980947655330455,1.4
197,12.571803761061949,0.010508812888362135,1.4
198,13.195107134955753,0.01107687575727338,1.4
199,13.761937721238937,0.011601774416055548,1.4
200,14.262983517699116,0.012075021348572386,1.4
201,15.12960049778761,0.012862636134308743,1.4
202,16.009734900442478,0.013667970233350132,1.4
203,17.393017809734513,0.014910925897850345,1.4
204,18.64082610619469,0.01604712004632381,1.4
205,19.775989214601772,0.017094838049820878,1.4
206,21.439833738938052,0.018609539573634794,1.4
207,22.71677959070796,0.01979890143616267,1.4
208,24.636553982300885,0.02155991965490502,1.4
209,26.744070353982302,0.02349959204808313,1.4
210,28.52987206858407,0.02517045880969871,1.4
211,30.97592477876106,0.027438918390593144,1.4
212,32.73919745575221,0.02911756816914591,1.4
213,36.04345630530973,0.03218480543141967,1.4
214,39.54296681415929,0.03545064750448231,1.4
215,42.633950774336284,0.03837373720288561,1.4
216,45.00400553097346,0.040667405808909395,1.4
217,49.810200221238944,0.045188050997116286,1.4
218,53.89846957964602,0.04908910029658809,1.4
219,55.79691648230088,0.051017068424174736,1.4
220,57.82152599557522,0.053074377404149005,1.4
221,59.23334568584071,0.054581457732589926,1.4
222,60.35979756637168,0.05583463071617237,1.4
223,61.27297455752212,0.05689778942466567,1.4
224,62.71182909292035,0.058457474930751804,1.4
225,64.97975221238939,0.06080320014846913,1.4
226,68.43420464601769,0.06427959157500517,1.4
227,70.05329148230089,0.06605012923858794,1.4
228,72.27916039823008,0.06840648224575352,1.4
229,74.61617256637169,0.07088429050382603,1.4
230,77.01025829646017,0.07343318452329858,1.4
231,85.18679701327434,0.08153362557095582,1.4
232,102.31787721238938,0.0982948228047654,1.4
233,130.0436128318584,0.12539402008090395,1.4
234,139.11530530973454,0.13463731823231342,1.4
235,161.24783185840707,0.1566322800904983,1.4
236,209.39989491150445,0.2041525657688396,1.4
237,273.5265475663717,0.2676474171117396,1.4
238,381.49170353982305,0.37465203433063843,1.4
239,421.71354535398234,0.41565618743135135,1.4
240,504.59036504424773,0.4991414914400158,1.4
241,600.8644524336283,0.5965180769585061,1.4
242,948.6226769911503,0.9451426863356285,1.4
243,1273.4313219026549,1.2732996542914565,1.4
244,1500.8844856194692,1.5060800596193786,1.4
245,1990.7859181415931,2.0047746641814266,1.4
246,2426.4975055309737,2.4521985212391955,1.4
247,2671.102776548673,2.7089172766539797,1.4
248,3016.4879424778765,3.0699460141967907,1.4
249,3457.4563053097345,3.5310552759596776,1.4
250,3767.155475663717,3.860777197060027,1.4
251,4097.581360619469,4.21402302622368,1.4
252,4628.966261061947,4.777010973756932,1.4
253,5255.57389380531,5.442395415206324,1.4
254,5631.959015486726,5.852238348198673,1.4
255,6016.754977876107,6.273534754313569,1.4
256,6610.620409292034,6.916312178931447,1.4
257,6982.800110619469,7.33059658509918,1.4
258,7220.706747787612,7.606095109757574,1.4
259,7672.489048672565,8.109343202116424,1.4
260,7971.374280973452,8.453664795861222,1.4
261,8124.571736725664,8.645095800474108,1.4
262,8308.108296460177,8.870010151636226,1.4
263,8420.753484513276,9.020294447551127,1.4
264,8454.096460176992,9.08615082881431,1.4
265,8482.633241150443,9.147062295133258,1.4
266,8365.782632743365,9.050883600329213,1.4
267,8326.732300884956,9.038320700195834,1.4
268,8173.534845132743,8.901170479882271,1.4
