6.88E-10,2.94E-10,3.30E-11,255
7.01E-10,3.00E-10,3.36E-11,256
7.14E-10,3.05E-10,3.42E-11,257
7.27E-10,3.11E-10,3.48E-11,258
7.40E-10,3.16E-10,3.54E-11,259
7.66E-10,3.27E-10,3.67E-11,260
7.79E-10,3.33E-10,3.73E-11,261
8.05E-10,3.44E-10,3.86E-11,262
8.31E-10,3.55E-10,3.98E-11,263
8.83E-10,3.77E-10,4.23E-11,264
9.22E-10,3.94E-10,4.41E-11,265
9.61E-10,4.11E-10,4.60E-11,266
1.01E-09,4.33E-10,4.85E-11,267
1.05E-09,4.50E-10,5.04E-11,268
1.09E-09,4.66E-10,5.22E-11,269
1.12E-09,4.77E-10,5.35E-11,270
1.14E-09,4.88E-10,5.47E-11,271
1.18E-09,5.05E-10,5.66E-11,272
1.21E-09,5.16E-10,5.78E-11,273
1.22E-09,5.22E-10,5.85E-11,274
1.25E-09,5.33E-10,5.97E-11,275
1.26E-09,5.38E-10,6.03E-11,276
1.27E-09,5.44E-10,6.09E-11,277
1.29E-09,5.49E-10,6.16E-11,278
1.29E-09,5.49E-10,6.16E-11,279
1.29E-09,5.49E-10,6.16E-11,280
1.29E-09,5.49E-10,6.16E-11,281
1.29E-09,5.49E-10,6.16E-11,282
1.29E-09,5.49E-10,6.16E-11,283
1.29E-09,5.49E-10,6.16E-11,284
1.30E-09,5.55E-10,6.22E-11,285
1.31E-09,5.61E-10,6.28E-11,286
1.31E-09,5.61E-10,6.28E-11,287
1.32E-09,5.66E-10,6.34E-11,288
1.35E-09,5.77E-10,6.47E-11,289
1.36E-09,5.83E-10,6.53E-11,290
1.39E-09,5.94E-10,6.65E-11,291
1.40E-09,5.99E-10,6.72E-11,292
1.43E-09,6.11E-10,6.84E-11,293
1.45E-09,6.22E-10,6.96E-11,294
1.47E-09,6.27E-10,7.03E-11,295
1.48E-09,6.33E-10,7.09E-11,296
1.49E-09,6.38E-10,7.15E-11,297
1.51E-09,6.44E-10,7.21E-11,298
1.52E-09,6.49E-10,7.28E-11,299
1.52E-09,6.49E-10,7.28E-11,300
1.53E-09,6.55E-10,7.34E-11,301
1.52E-09,6.49E-10,7.28E-11,302
1.52E-09,6.49E-10,7.28E-11,303
1.51E-09,6.44E-10,7.21E-11,304
1.49E-09,6.38E-10,7.15E-11,305
1.47E-09,6.27E-10,7.03E-11,306
1.45E-09,6.22E-10,6.96E-11,307
1.42E-09,6.05E-10,6.78E-11,308
1.39E-09,5.94E-10,6.65E-11,309
1.36E-09,5.83E-10,6.53E-11,310
1.32E-09,5.66E-10,6.34E-11,311
1.30E-09,5.55E-10,6.22E-11,312
1.26E-09,5.38E-10,6.03E-11,313
1.22E-09,5.22E-10,5.85E-11,314
1.18E-09,5.05E-10,5.66E-11,315
1.16E-09,4.94E-10,5.53E-11,316
1.12E-09,4.77E-10,5.35E-11,317
1.09E-09,4.66E-10,5.22E-11,318
1.05E-09,4.50E-10,5.04E-11,319
1.02E-09,4.36E-10,4.85E-11,320
9.78E-10,4.19E-10,4.67E-11,321
9.39E-10,4.02E-10,4.48E-11,322
9.00E-10,3.86E-10,4.30E-11,323
8.74E-10,3.75E-10,4.17E-11,324
8.35E-10,3.58E-10,3.99E-11,325
7.97E-10,3.42E-10,3.80E-11,326
7.58E-10,3.25E-10,3.61E-11,327
7.19E-10,3.09E-10,3.43E-11,328
6.80E-10,2.92E-10,3.24E-11,329
6.41E-10,2.75E-10,3.05E-11,330
6.02E-10,2.59E-10,2.87E-11,331
5.76E-10,2.47E-10,2.74E-11,332
5.50E-10,2.36E-10,2.62E-11,333
5.11E-10,2.19E-10,2.43E-11,334
4.98E-10,2.14E-10,2.37E-11,335
4.72E-10,2.02E-10,2.24E-11,336
4.59E-10,1.97E-10,2.18E-11,337
4.46E-10,1.91E-10,2.12E-11,338
4.33E-10,1.86E-10,2.06E-11,339
4.20E-10,1.80E-10,1.99E-11,340
4.07E-10,1.75E-10,1.93E-11,341
4.07E-10,1.75E-10,1.93E-11,342
3.94E-10,1.69E-10,1.87E-11,343
3.94E-10,1.69E-10,1.87E-11,344
3.94E-10,1.69E-10,1.87E-11,345
4.06E-10,1.76E-10,1.90E-11,346
4.10E-10,1.78E-10,2.71E-11,347
4.11E-10,1.79E-10,2.72E-11,348
4.12E-10,1.79E-10,2.72E-11,349
4.13E-10,1.80E-10,2.71E-11,350
4.14E-10,1.80E-10,2.71E-11,351
4.14E-10,1.80E-10,2.71E-11,352
4.15E-10,1.81E-10,2.71E-11,353
4.16E-10,1.81E-10,2.70E-11,354
4.17E-10,1.82E-10,2.70E-11,355
4.18E-10,1.82E-10,2.69E-11,356
4.19E-10,1.83E-10,2.69E-11,357
4.20E-10,1.83E-10,2.68E-11,358
4.07E-10,1.78E-10,2.61E-11,359
4.08E-10,1.79E-10,2.60E-11,360
4.09E-10,1.79E-10,2.59E-11,361
4.10E-10,1.80E-10,2.59E-11,362
4.11E-10,1.80E-10,2.58E-11,363
4.12E-10,1.81E-10,2.58E-11,364
4.13E-10,1.82E-10,2.58E-11,365
4.14E-10,1.82E-10,2.58E-11,366
4.16E-10,1.83E-10,2.58E-11,367
4.16E-10,1.83E-10,2.58E-11,368
4.17E-10,1.84E-10,2.58E-11,369
4.18E-10,1.84E-10,2.58E-11,370
4.06E-10,1.79E-10,2.52E-11,371
4.07E-10,1.79E-10,2.52E-11,372
4.07E-10,1.80E-10,2.52E-11,373
3.95E-10,1.75E-10,2.45E-11,374
3.96E-10,1.75E-10,2.44E-11,375
3.84E-10,1.70E-10,2.37E-11,376
3.85E-10,1.71E-10,2.36E-11,377
3.72E-10,1.65E-10,2.28E-11,378
3.60E-10,1.60E-10,2.22E-11,379
3.61E-10,1.61E-10,2.22E-11,380
3.49E-10,1.56E-10,2.16E-11,381
3.37E-10,1.51E-10,2.09E-11,382
3.38E-10,1.52E-10,2.08E-11,383
3.26E-10,1.47E-10,2.02E-11,384
3.27E-10,1.48E-10,2.01E-11,385
3.15E-10,1.43E-10,1.94E-11,386
3.16E-10,1.44E-10,1.94E-11,387
3.04E-10,1.39E-10,1.88E-11,388
3.05E-10,1.39E-10,1.88E-11,389
3.06E-10,1.40E-10,1.88E-11,390
3.08E-10,1.41E-10,1.88E-11,391
2.96E-10,1.36E-10,1.81E-11,392
2.96E-10,1.36E-10,1.80E-11,393
2.97E-10,1.36E-10,1.79E-11,394
2.98E-10,1.37E-10,1.78E-11,395
2.99E-10,1.37E-10,1.76E-11,396
3.01E-10,1.38E-10,1.75E-11,397
3.02E-10,1.38E-10,1.74E-11,398
3.03E-10,1.39E-10,1.73E-11,399
3.04E-10,1.40E-10,1.71E-11,400
3.06E-10,1.41E-10,1.70E-11,401
3.07E-10,1.42E-10,1.69E-11,402
3.10E-10,1.44E-10,1.69E-11,403
3.12E-10,1.45E-10,1.68E-11,404
3.14E-10,1.47E-10,1.68E-11,405
3.15E-10,1.48E-10,1.68E-11,406
3.18E-10,1.49E-10,1.68E-11,407
3.21E-10,1.51E-10,1.69E-11,408
3.25E-10,1.54E-10,1.71E-11,409
3.28E-10,1.55E-10,1.72E-11,410
3.30E-10,1.56E-10,1.74E-11,411
3.32E-10,1.58E-10,1.75E-11,412
3.34E-10,1.58E-10,1.76E-11,413
3.36E-10,1.59E-10,1.77E-11,414
3.38E-10,1.60E-10,1.78E-11,415
3.40E-10,1.60E-10,1.80E-11,416
3.41E-10,1.61E-10,1.81E-11,417
3.41E-10,1.61E-10,1.82E-11,418
3.42E-10,1.61E-10,1.83E-11,419
3.42E-10,1.60E-10,1.84E-11,420
3.42E-10,1.60E-10,1.86E-11,421
3.43E-10,1.60E-10,1.88E-11,422
3.43E-10,1.60E-10,1.90E-11,423
3.43E-10,1.61E-10,1.93E-11,424
3.43E-10,1.61E-10,1.97E-11,425
3.44E-10,1.62E-10,2.01E-11,426
3.45E-10,1.63E-10,2.06E-11,427
3.46E-10,1.64E-10,2.12E-11,428
3.48E-10,1.66E-10,2.18E-11,429
3.50E-10,1.68E-10,2.24E-11,430
3.54E-10,1.70E-10,2.32E-11,431
3.60E-10,1.75E-10,2.40E-11,432
3.63E-10,1.77E-10,2.48E-11,433
3.67E-10,1.79E-10,2.55E-11,434
3.69E-10,1.81E-10,2.62E-11,435
3.71E-10,1.82E-10,2.69E-11,436
3.58E-10,1.77E-10,2.69E-11,437
3.60E-10,1.77E-10,2.74E-11,438
3.58E-10,1.76E-10,2.78E-11,439
3.56E-10,1.74E-10,2.79E-11,440
3.51E-10,1.72E-10,2.80E-11,441
3.47E-10,1.69E-10,2.81E-11,442
3.41E-10,1.66E-10,2.81E-11,443
3.23E-10,1.56E-10,2.73E-11,444
3.17E-10,1.52E-10,2.72E-11,445
3.10E-10,1.48E-10,2.71E-11,446
3.04E-10,1.44E-10,2.70E-11,447
2.98E-10,1.40E-10,2.70E-11,448
2.93E-10,1.37E-10,2.71E-11,449
2.88E-10,1.35E-10,2.74E-11,450
2.71E-10,1.27E-10,2.71E-11,451
2.68E-10,1.25E-10,2.77E-11,452
2.65E-10,1.24E-10,2.84E-11,453
2.61E-10,1.22E-10,2.95E-11,454
2.59E-10,1.21E-10,3.07E-11,455
2.44E-10,1.16E-10,3.15E-11,456
2.43E-10,1.16E-10,3.30E-11,457
2.43E-10,1.16E-10,3.47E-11,458
2.43E-10,1.17E-10,3.65E-11,459
2.43E-10,1.19E-10,3.83E-11,460
2.31E-10,1.16E-10,3.96E-11,461
2.33E-10,1.18E-10,4.13E-11,462
2.34E-10,1.19E-10,4.30E-11,463
2.36E-10,1.21E-10,4.42E-11,464
2.38E-10,1.22E-10,4.54E-11,465
2.27E-10,1.19E-10,4.55E-11,466
2.29E-10,1.19E-10,4.60E-11,467
2.30E-10,1.19E-10,4.59E-11,468
2.31E-10,1.19E-10,4.57E-11,469
2.31E-10,1.18E-10,4.48E-11,470
2.31E-10,1.17E-10,4.39E-11,471
2.17E-10,1.10E-10,4.18E-11,472
2.16E-10,1.07E-10,4.02E-11,473
2.14E-10,1.05E-10,3.84E-11,474
2.12E-10,1.02E-10,3.67E-11,475
2.10E-10,9.95E-11,3.46E-11,476
1.94E-10,9.13E-11,3.20E-11,477
1.88E-10,8.60E-11,2.99E-11,478
1.85E-10,8.33E-11,2.79E-11,479
1.81E-10,8.11E-11,2.59E-11,480
1.65E-10,7.36E-11,2.33E-11,481
1.62E-10,7.14E-11,2.16E-11,482
1.56E-10,6.77E-11,1.99E-11,483
1.52E-10,6.58E-11,1.84E-11,484
1.49E-10,6.40E-11,1.69E-11,485
1.46E-10,6.24E-11,1.56E-11,486
1.42E-10,6.08E-11,1.44E-11,487
1.39E-10,5.94E-11,1.34E-11,488
1.34E-10,5.72E-11,1.23E-11,489
1.32E-10,5.61E-11,1.16E-11,490
1.17E-10,4.96E-11,1.02E-11,491
1.14E-10,4.86E-11,9.50E-12,492
1.12E-10,4.77E-11,8.84E-12,493
1.10E-10,4.70E-11,8.34E-12,494
1.07E-10,4.58E-11,7.84E-12,495
1.06E-10,4.53E-11,7.51E-12,496
1.05E-10,4.49E-11,7.18E-12,497
1.04E-10,4.45E-11,6.91E-12,498
8.98E-11,3.85E-11,6.02E-12,499
8.88E-11,3.81E-11,5.85E-12,500
8.80E-11,3.78E-11,5.68E-12,501
8.66E-11,3.73E-11,5.52E-12,502
8.59E-11,3.71E-11,5.35E-12,503
8.53E-11,3.68E-11,5.24E-12,504
8.48E-11,3.66E-11,5.13E-12,505
8.44E-11,3.65E-11,5.07E-12,506
8.38E-11,3.63E-11,5.02E-12,507
8.36E-11,3.62E-11,4.97E-12,508
8.35E-11,3.62E-11,4.92E-12,509
8.34E-11,3.62E-11,4.87E-12,510
7.03E-11,3.06E-11,4.20E-12,511
7.02E-11,3.05E-11,4.21E-12,512
7.02E-11,3.06E-11,4.21E-12,513
7.03E-11,3.06E-11,4.22E-12,514
7.03E-11,3.06E-11,4.22E-12,515
7.02E-11,3.06E-11,4.22E-12,516
6.98E-11,3.04E-11,4.21E-12,517
6.95E-11,3.03E-11,4.15E-12,518
6.94E-11,3.02E-11,4.09E-12,519
6.94E-11,3.02E-11,4.09E-12,520
6.93E-11,3.02E-11,4.10E-12,521
6.93E-11,3.02E-11,4.09E-12,522
6.92E-11,3.01E-11,4.09E-12,523
6.92E-11,3.01E-11,4.09E-12,524
6.92E-11,3.02E-11,4.10E-12,525
6.94E-11,3.03E-11,4.16E-12,526
6.94E-11,3.03E-11,4.21E-12,527
5.64E-11,2.47E-11,3.59E-12,528
5.64E-11,2.47E-11,3.59E-12,529
5.63E-11,2.47E-11,3.59E-12,530
5.65E-11,2.47E-11,3.59E-12,531
5.66E-11,2.49E-11,3.66E-12,532
5.66E-11,2.48E-11,3.71E-12,533
5.66E-11,2.48E-11,3.71E-12,534
5.68E-11,2.49E-11,3.72E-12,535
5.69E-11,2.50E-11,3.78E-12,536
5.69E-11,2.50E-11,3.83E-12,537
5.69E-11,2.50E-11,3.83E-12,538
5.71E-11,2.50E-11,3.84E-12,539
5.73E-11,2.51E-11,3.90E-12,540
5.74E-11,2.52E-11,3.96E-12,541
5.76E-11,2.53E-11,4.02E-12,542
5.76E-11,2.53E-11,4.07E-12,543
5.76E-11,2.53E-11,4.07E-12,544
5.78E-11,2.54E-11,4.08E-12,545
5.78E-11,2.54E-11,4.13E-12,546
5.79E-11,2.65E-11,4.19E-12,547
5.78E-11,2.65E-11,4.19E-12,548
5.78E-11,2.65E-11,4.19E-12,549
5.78E-11,2.65E-11,4.24E-12,550
5.79E-11,2.66E-11,4.30E-12,551
5.79E-11,2.66E-11,4.35E-12,552
5.79E-11,2.67E-11,4.41E-12,553
5.79E-11,2.67E-11,4.40E-12,554
5.79E-11,2.67E-11,4.41E-12,555
5.79E-11,2.68E-11,4.41E-12,556
5.78E-11,2.68E-11,4.40E-12,557
5.78E-11,2.68E-11,4.40E-12,558
5.78E-11,2.68E-11,4.40E-12,559
5.79E-11,2.69E-11,4.46E-12,560
5.79E-11,2.70E-11,4.51E-12,561
5.79E-11,2.69E-11,4.51E-12,562
5.79E-11,2.70E-11,4.51E-12,563
5.79E-11,2.70E-11,4.51E-12,564
5.78E-11,2.70E-11,4.51E-12,565
5.79E-11,2.71E-11,4.57E-12,566
5.80E-11,2.72E-11,4.63E-12,567
5.82E-11,2.73E-11,4.63E-12,568
5.84E-11,2.74E-11,4.64E-12,569
5.86E-11,2.76E-11,4.70E-12,570
4.59E-11,2.21E-11,4.14E-12,571
5.90E-11,2.78E-11,4.77E-12,572
5.94E-11,2.80E-11,4.79E-12,573
5.99E-11,2.82E-11,4.80E-12,574
4.71E-11,2.28E-11,4.19E-12,575
4.73E-11,2.29E-11,4.19E-12,576
4.75E-11,2.30E-11,4.20E-12,577
6.07E-11,2.87E-11,4.88E-12,578
6.11E-11,2.89E-11,4.95E-12,579
6.15E-11,2.91E-11,4.97E-12,580
4.87E-11,2.36E-11,4.35E-12,581
4.90E-11,2.38E-11,4.41E-12,582
4.92E-11,2.39E-11,4.48E-12,583
4.94E-11,2.40E-11,4.54E-12,584
4.94E-11,2.40E-11,4.59E-12,585
4.94E-11,2.40E-11,4.65E-12,586
4.97E-11,2.42E-11,4.71E-12,587
4.99E-11,2.43E-11,4.77E-12,588
4.99E-11,2.43E-11,4.83E-12,589
5.00E-11,2.44E-11,4.93E-12,590
5.00E-11,2.44E-11,5.04E-12,591
5.01E-11,2.44E-11,5.10E-12,592
5.01E-11,2.45E-11,5.15E-12,593
5.01E-11,2.45E-11,5.21E-12,594
5.01E-11,2.45E-11,5.26E-12,595
5.02E-11,2.46E-11,5.32E-12,596
5.02E-11,2.46E-11,5.37E-12,597
5.02E-11,2.46E-11,5.37E-12,598
5.02E-11,2.46E-11,5.37E-12,599
5.03E-11,2.47E-11,5.37E-12,600
5.03E-11,2.48E-11,5.37E-12,601
5.03E-11,2.48E-11,5.32E-12,602
5.03E-11,2.48E-11,5.27E-12,603
5.03E-11,2.49E-11,5.22E-12,604
5.04E-11,2.49E-11,5.17E-12,605
5.07E-11,2.51E-11,5.12E-12,606
5.09E-11,2.52E-11,5.08E-12,607
5.12E-11,2.54E-11,5.03E-12,608
5.17E-11,2.57E-11,5.00E-12,609
5.23E-11,2.60E-11,4.97E-12,610
5.27E-11,2.63E-11,4.93E-12,611
5.31E-11,2.65E-11,4.94E-12,612
5.37E-11,2.68E-11,4.96E-12,613
5.43E-11,2.71E-11,4.93E-12,614
5.46E-11,2.73E-11,4.89E-12,615
5.50E-11,2.75E-11,4.91E-12,616
5.54E-11,2.77E-11,4.92E-12,617
5.58E-11,2.79E-11,4.94E-12,618
5.63E-11,2.81E-11,4.95E-12,619
5.66E-11,2.83E-11,4.96E-12,620
5.68E-11,2.84E-11,4.97E-12,621
4.41E-11,2.30E-11,4.36E-12,622
5.70E-11,2.85E-11,4.98E-12,623
5.70E-11,2.85E-11,5.04E-12,624
4.41E-11,2.30E-11,4.47E-12,625
4.41E-11,2.30E-11,4.52E-12,626
4.39E-11,2.29E-11,4.57E-12,627
4.38E-11,2.29E-11,4.67E-12,628
5.66E-11,2.84E-11,5.39E-12,629
4.36E-11,2.28E-11,4.98E-12,630
5.65E-11,2.84E-11,5.82E-12,631
5.64E-11,2.85E-11,6.08E-12,632
5.62E-11,2.85E-11,6.34E-12,633
5.60E-11,2.85E-11,6.76E-12,634
5.59E-11,2.86E-11,7.19E-12,635
5.60E-11,2.86E-11,7.72E-12,636
5.61E-11,2.87E-11,8.26E-12,637
5.62E-11,2.87E-11,8.91E-12,638
5.63E-11,2.88E-11,9.56E-12,639
4.35E-11,2.32E-11,9.69E-12,640
5.67E-11,2.87E-11,1.11E-11,641
5.69E-11,2.87E-11,1.18E-11,642
5.71E-11,2.86E-11,1.26E-11,643
4.44E-11,2.30E-11,1.26E-11,644
5.76E-11,2.84E-11,1.39E-11,645
5.79E-11,2.84E-11,1.45E-11,646
5.84E-11,2.84E-11,1.52E-11,647
5.87E-11,2.84E-11,1.57E-11,648
5.89E-11,2.83E-11,1.59E-11,649
5.91E-11,2.82E-11,1.58E-11,650
5.94E-11,2.81E-11,1.52E-11,651
6.01E-11,2.84E-11,1.46E-11,652
6.15E-11,2.88E-11,1.40E-11,653
6.29E-11,2.94E-11,1.33E-11,654
6.49E-11,3.02E-11,1.25E-11,655
6.70E-11,3.11E-11,1.19E-11,656
6.95E-11,3.22E-11,1.12E-11,657
7.19E-11,3.32E-11,1.06E-11,658
7.57E-11,3.50E-11,9.94E-12,659
6.65E-11,3.11E-11,8.55E-12,660
7.15E-11,3.34E-11,7.82E-12,661
7.66E-11,3.57E-11,7.48E-12,662
7.96E-11,3.71E-11,7.05E-12,663
8.25E-11,3.84E-11,6.73E-12,664
8.70E-11,4.06E-11,6.46E-12,665
9.15E-11,4.27E-11,6.26E-12,666
9.38E-11,4.37E-11,5.97E-12,667
1.09E-10,5.03E-11,6.40E-12,668
1.10E-10,5.09E-11,6.18E-12,669
1.11E-10,5.13E-11,6.00E-12,670
1.11E-10,5.13E-11,5.79E-12,671
1.10E-10,5.09E-11,5.60E-12,672
1.09E-10,5.01E-11,5.37E-12,673
1.07E-10,4.92E-11,5.20E-12,674
1.04E-10,4.79E-11,4.99E-12,675
1.00E-10,4.60E-11,4.74E-12,676
8.32E-11,3.86E-11,3.86E-12,677
7.84E-11,3.63E-11,3.63E-12,678
7.39E-11,3.41E-11,3.41E-12,679
6.95E-11,3.21E-11,3.20E-12,680
6.46E-11,2.98E-11,2.97E-12,681
6.01E-11,2.77E-11,2.80E-12,682
5.65E-11,2.60E-11,2.67E-12,683
6.55E-11,2.96E-11,3.09E-12,684
6.23E-11,2.81E-11,2.92E-12,685
5.89E-11,2.65E-11,2.75E-12,686
5.57E-11,2.49E-11,2.57E-12,687
5.26E-11,2.35E-11,2.46E-12,688
4.97E-11,2.21E-11,2.35E-12,689
4.80E-11,2.13E-11,2.29E-12,690
4.59E-11,2.04E-11,2.22E-12,691
4.45E-11,1.97E-11,2.16E-12,692
4.36E-11,1.92E-11,2.13E-12,693
4.30E-11,1.90E-11,2.11E-12,694
4.26E-11,1.88E-11,2.09E-12,695
2.93E-11,1.31E-11,1.46E-12,696
2.90E-11,1.29E-11,1.45E-12,697
2.86E-11,1.28E-11,1.38E-12,698
2.84E-11,1.27E-11,1.32E-12,699
2.83E-11,1.26E-11,1.31E-12,700
2.81E-11,1.26E-11,1.31E-12,701
2.80E-11,1.25E-11,1.31E-12,702
4.09E-11,1.80E-11,1.92E-12,703
4.08E-11,1.80E-11,1.92E-12,704
4.08E-11,1.80E-11,1.92E-12,705
4.07E-11,1.79E-11,1.92E-12,706
2.76E-11,1.23E-11,1.29E-12,707
2.74E-11,1.22E-11,1.29E-12,708
2.75E-11,1.23E-11,1.28E-12,709
2.74E-11,1.23E-11,1.28E-12,710
2.74E-11,1.22E-11,1.28E-12,711
4.04E-11,1.78E-11,1.90E-12,712
4.03E-11,1.77E-11,1.90E-12,713
4.02E-11,1.77E-11,1.90E-12,714
4.00E-11,1.76E-11,1.89E-12,715
4.01E-11,1.77E-11,1.89E-12,716
2.70E-11,1.21E-11,1.27E-12,717
2.69E-11,1.20E-11,1.27E-12,718
2.70E-11,1.20E-11,1.27E-12,719
2.69E-11,1.20E-11,1.27E-12,720
2.69E-11,1.20E-11,1.26E-12,721
2.69E-11,1.20E-11,1.26E-12,722
2.68E-11,1.20E-11,1.26E-12,723
2.68E-11,1.20E-11,1.26E-12,724
2.67E-11,1.19E-11,1.26E-12,725
2.66E-11,1.19E-11,1.26E-12,726
2.67E-11,1.19E-11,1.26E-12,727
2.66E-11,1.19E-11,1.26E-12,728
2.66E-11,1.19E-11,1.26E-12,729
2.66E-11,1.19E-11,1.25E-12,730
2.65E-11,1.18E-11,1.25E-12,731
2.65E-11,1.18E-11,1.25E-12,732
2.65E-11,1.18E-11,1.25E-12,733
2.65E-11,1.19E-11,1.25E-12,734
3.95E-11,1.74E-11,1.87E-12,735
3.94E-11,1.74E-11,1.87E-12,736
3.94E-11,1.74E-11,1.87E-12,737
3.94E-11,1.74E-11,1.87E-12,738
3.95E-11,1.74E-11,1.87E-12,739
3.94E-11,1.74E-11,1.87E-12,740
2.64E-11,1.18E-11,1.25E-12,741
2.64E-11,1.18E-11,1.25E-12,742
2.65E-11,1.19E-11,1.25E-12,743
2.64E-11,1.18E-11,1.25E-12,744
2.64E-11,1.18E-11,1.25E-12,745
2.64E-11,1.18E-11,1.25E-12,746
2.64E-11,1.18E-11,1.25E-12,747
2.64E-11,1.18E-11,1.25E-12,748
2.63E-11,1.18E-11,1.25E-12,749
2.64E-11,1.18E-11,1.25E-12,750
2.63E-11,1.18E-11,1.25E-12,751
2.63E-11,1.18E-11,1.25E-12,752
2.64E-11,1.18E-11,1.25E-12,753
2.63E-11,1.18E-11,1.25E-12,754
2.63E-11,1.18E-11,1.25E-12,755
2.64E-11,1.18E-11,1.25E-12,756
2.64E-11,1.18E-11,1.25E-12,757
2.64E-11,1.18E-11,1.25E-12,758
2.63E-11,1.17E-11,1.24E-12,759
2.63E-11,1.18E-11,1.25E-12,760
2.63E-11,1.18E-11,1.25E-12,761
2.63E-11,1.18E-11,1.25E-12,762
3.93E-11,1.74E-11,1.87E-12,763
3.94E-11,1.74E-11,1.87E-12,764
2.64E-11,1.18E-11,1.25E-12,765
2.65E-11,1.19E-11,1.25E-12,766
2.64E-11,1.18E-11,1.25E-12,767
2.64E-11,1.19E-11,1.25E-12,768
2.64E-11,1.19E-11,1.25E-12,769
2.64E-11,1.19E-11,1.25E-12,770
2.63E-11,1.18E-11,1.25E-12,771
2.63E-11,1.18E-11,1.25E-12,772
2.64E-11,1.18E-11,1.25E-12,773
2.63E-11,1.18E-11,1.25E-12,774
2.63E-11,1.19E-11,1.25E-12,775
2.63E-11,1.19E-11,1.25E-12,776
2.64E-11,1.20E-11,1.25E-12,777
2.64E-11,1.19E-11,1.25E-12,778
2.64E-11,1.20E-11,1.25E-12,779
2.64E-11,1.20E-11,1.25E-12,780
2.63E-11,1.19E-11,1.25E-12,781
2.63E-11,1.19E-11,1.25E-12,782
2.64E-11,1.20E-11,1.25E-12,783
2.64E-11,1.20E-11,1.25E-12,784
2.64E-11,1.20E-11,1.25E-12,785
2.63E-11,1.20E-11,1.25E-12,786
2.64E-11,1.20E-11,1.25E-12,787
3.93E-11,1.75E-11,1.87E-12,788
3.95E-11,1.76E-11,1.87E-12,789
3.93E-11,1.75E-11,1.87E-12,790
2.64E-11,1.20E-11,1.25E-12,791
3.93E-11,1.75E-11,1.87E-12,792
3.93E-11,1.76E-11,1.87E-12,793
3.94E-11,1.76E-11,1.87E-12,794
2.64E-11,1.20E-11,1.25E-12,795
2.63E-11,1.20E-11,1.25E-12,796
2.63E-11,1.20E-11,1.25E-12,797
2.64E-11,1.20E-11,1.25E-12,798
2.65E-11,1.21E-11,1.25E-12,799
5.64E-18,3.89E-13,2.70E-19,800
5.64E-18,3.90E-13,2.70E-19,801
5.64E-18,3.90E-13,2.70E-19,802
5.64E-18,3.92E-13,2.70E-19,803
5.64E-18,3.93E-13,2.70E-19,804
5.64E-18,3.97E-13,2.70E-19,805
5.64E-18,4.03E-13,2.70E-19,806
5.64E-18,4.12E-13,2.70E-19,807
